MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,Filename,QuasarProbability
b'OMHR J125901.17+313229.4',12 59 01.24,+31 32 29.4,6.0,6.0,,,0.0,D,,b'',./Images/QuasarCandidate_3144.jpg,6.5250242885163574e-15
b'OMHR 135475',12 58 58.028,+32 06 29.98,7.0,7.0,53.0,50.0,90.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_3145.jpg,0.9809478521347046
b'OMHR J125331.21+314520.6',12 53 31.065,+31 45 22.15,7.0,7.0,55.0,54.0,90.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_3146.jpg,0.8903055191040039
b'OMHR J125357.66+314459.6',12 53 57.74,+31 44 59.6,6.0,6.0,,,0.0,D,,b'',./Images/QuasarCandidate_3147.jpg,1.0090163517136605e-15
b'OMHR J130929.16+320303.7',13 09 29.23,+32 03 03.6,6.0,6.0,,,0.0,D,,b'',./Images/QuasarCandidate_3148.jpg,3.211321882190532e-06
b'OMHR J130144.05+314426.1',13 01 44.06,+31 44 25.5,6.0,6.0,1250.0,1250.0,90.0,D,,b'1991A&AS...87..389B',./Images/QuasarCandidate_3149.jpg,0.8152173757553101
b'OMHR J130802.11+320318.6',13 08 02.11,+32 03 18.6,6.0,6.0,1250.0,1250.0,90.0,D,,b'1995A&AS..111..169M',./Images/QuasarCandidate_3150.jpg,0.7203464508056641
b'7C 130838.79+324935.00',13 10 59.4027,+32 33 34.449,9.0,9.0,0.3700000047683716,0.239999994635582,0.0,B,R,b'2011AJ....142...89P',./Images/QuasarCandidate_3151.jpg,0.967341423034668
b'OMHR 131433',12 59 52.724,+31 45 06.42,7.0,7.0,62.0,53.0,90.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_3152.jpg,0.9583308100700378
b'OMHR J130556.95+320943.1',13 05 57.03,+32 09 43.1,6.0,6.0,,,0.0,D,,b'',./Images/QuasarCandidate_3153.jpg,1.5248981526383432e-06
b'OMHR J125338.20+315825.7',12 53 38.27,+31 58 25.7,6.0,6.0,,,0.0,D,,b'',./Images/QuasarCandidate_3154.jpg,1.1907103992028767e-13
b'OMHR J125503.03+313040.5',12 55 03.11,+31 30 39.9,6.0,6.0,1250.0,1250.0,90.0,D,,b'1991A&AS...87..389B',./Images/QuasarCandidate_3155.jpg,1.3157658014344153e-13
b'OMHR J130109.30+315032.9',13 01 09.37,+31 50 32.9,6.0,6.0,,,0.0,D,,b'',./Images/QuasarCandidate_3156.jpg,9.028723602089173e-11
b'OMHR J130040.10+315742.4',13 00 40.17,+31 57 42.4,6.0,6.0,,,0.0,D,,b'',./Images/QuasarCandidate_3157.jpg,2.434123874480603e-16
b'OMHR J130439.93+315321.6',13 04 39.93,+31 53 21.2,6.0,6.0,1250.0,1250.0,90.0,D,,b'1991A&AS...87..389B',./Images/QuasarCandidate_3158.jpg,0.9029087424278259
b'OMHR 144346',12 57 57.619,+31 51 01.13,7.0,7.0,61.0,52.0,90.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_3159.jpg,0.9606907963752747
b'USNO-A2.0 1200-07001225',13 02 47.371,+32 08 48.91,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3160.jpg,4.499845591629525e-16
b'GALEX 2688026692671246995',13 01 43.370,+33 13 59.05,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3161.jpg,0.27227067947387695
b'OMHR 126324',13 00 16.044,+32 03 16.90,7.0,7.0,53.0,51.0,90.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_3162.jpg,0.882355272769928
b'PB  3156',12 57 34.631,+31 48 44.66,7.0,7.0,320.0,310.0,43.0,B,N,b'2003yCat.2246....0C',./Images/QuasarCandidate_3163.jpg,0.0030448560137301683
b'OMHR 109560',13 03 07.234,+31 49 32.99,7.0,7.0,62.0,53.0,90.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_3164.jpg,0.9368278980255127
b'OMHR J125412.23+315137.5',12 54 12.30,+31 51 37.4,6.0,6.0,,,0.0,D,,b'',./Images/QuasarCandidate_3165.jpg,3.9507187906057725e-15
b'OMHR J125328.11+314119.0',12 53 28.19,+31 41 19.0,6.0,6.0,,,0.0,D,,b'',./Images/QuasarCandidate_3166.jpg,3.136308487222683e-13
b'2MASS J13024123+3209419',13 02 41.237,+32 09 41.95,7.0,7.0,410.0,360.0,0.0,B,I,b'2003yCat.2246....0C',./Images/QuasarCandidate_3167.jpg,0.5947420597076416
b'OMHR J130809.97+320614.7',13 08 10.04,+32 06 14.7,6.0,6.0,,,0.0,D,,b'',./Images/QuasarCandidate_3168.jpg,2.8177130073636647e-10
b'USNO-A2.0 1200-07004828',13 03 48.442,+31 58 32.12,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3169.jpg,2.448933822046871e-15
b'OMHR J130217.29+320624.4',13 02 17.36,+32 06 24.4,6.0,6.0,,,0.0,D,,b'',./Images/QuasarCandidate_3170.jpg,4.685590829467401e-05
b'2MASX J13033067+3204554',13 03 30.670,+32 04 55.49,7.0,7.0,,,0.0,B,I,b'2006AJ....131.1163S',./Images/QuasarCandidate_3171.jpg,3.762816724872664e-09
b'OMHR  89720',13 06 35.938,+32 11 34.85,7.0,7.0,61.0,50.0,90.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_3172.jpg,0.9705547094345093
b'USNO-A2.0 1200-06996264',13 01 24.067,+33 15 18.32,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3173.jpg,3.4651445787925728e-18
b'OMHR J130044.91+320756.4',13 00 44.98,+32 07 56.4,6.0,6.0,,,0.0,D,,b'',./Images/QuasarCandidate_3174.jpg,1.3724235259360285e-06
b'[VV2000] J130621.8+313359',13 06 21.8268,+31 33 59.682,8.0,8.0,85.5999984741211,59.29999923706055,0.0,B,,b'2009A&A...505..385A',./Images/QuasarCandidate_3175.jpg,0.4404035210609436
b'OMHR J125447.12+315438.3',12 54 47.19,+31 54 38.3,6.0,6.0,,,0.0,D,,b'',./Images/QuasarCandidate_3176.jpg,6.650046182124503e-13
b'5C 12.121',12 59 48.7830,+34 23 22.574,8.0,8.0,89.5999984741211,41.20000076293945,0.0,B,,b'2009A&A...505..385A',./Images/QuasarCandidate_3177.jpg,0.3737770915031433
b'OMHR  74912',13 09 25.947,+31 52 06.12,7.0,7.0,54.0,49.0,97.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_3178.jpg,0.9082213044166565
b'USNO-A2.0 1200-07003081',13 03 18.422,+33 14 38.80,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3179.jpg,1.905779390654061e-05
b'OMHR J125208.58+313822.0',12 52 08.65,+31 38 22.0,6.0,6.0,,,0.0,D,,b'',./Images/QuasarCandidate_3180.jpg,1.6458474860758798e-10
b'USNO-A2.0 1200-07000036',13 02 26.378,+32 56 25.19,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3181.jpg,0.0003903810866177082
b'USNO-A2.0 1200-07005301',13 03 56.616,+32 05 23.93,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3182.jpg,0.2364700883626938
b'SDSS J130312.89+321911.4',13 03 12.891,+32 19 11.41,7.0,7.0,,,0.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_3183.jpg,0.9747718572616577
b'USNO-A2.0 1200-07021187',13 08 23.462,+33 41 51.07,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3184.jpg,8.911808180300795e-09
b'OMHR J125358.05+313128.3',12 53 58.12,+31 31 28.3,6.0,6.0,,,0.0,D,,b'',./Images/QuasarCandidate_3185.jpg,5.892212114611537e-16
b'OMHR J130650.07+320935.3',13 06 50.07,+32 09 34.4,6.0,6.0,1250.0,1250.0,90.0,D,,b'1991A&AS...87..389B',./Images/QuasarCandidate_3186.jpg,3.543388447724283e-05
b'USNO-A2.0 1200-06987560',12 58 50.750,+33 25 01.45,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3187.jpg,1.0732813766965547e-15
b'GALEX 2687850766515834669',12 48 59.195,+31 28 39.15,7.0,7.0,64.0,55.0,90.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_3188.jpg,0.9484503269195557
b'OMHR J125306.82+314225.4',12 53 06.89,+31 42 25.3,6.0,6.0,,,0.0,D,,b'',./Images/QuasarCandidate_3189.jpg,3.773376142796048e-12
b'[VV96] J131016.7+334421',13 10 16.757,+33 44 19.78,7.0,7.0,50.0,42.0,0.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_3190.jpg,0.9694850444793701
b'KUV 12519+3149',12 54 16.99,+31 33 06.5,6.0,6.0,100.0,100.0,90.0,B,I,b'2003yCat.2246....0C',./Images/QuasarCandidate_3191.jpg,6.773250710301326e-11
b'GALEX 2688026679786344420',13 09 41.605,+33 40 38.34,7.0,7.0,53.0,50.0,90.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_3192.jpg,0.6646702289581299
b'2MASS J13112484+3130311',13 11 24.85,+31 30 31.1,6.0,6.0,110.0,70.0,90.0,B,I,b'2003yCat.2246....0C',./Images/QuasarCandidate_3193.jpg,0.0009893940296024084
b'FIRST J130100.8+320727',13 01 00.887,+32 07 27.48,7.0,7.0,59.0,55.0,89.0,C,O,b'2008ApJS..175..297A',./Images/QuasarCandidate_3194.jpg,0.27049386501312256
b'OMHR J130744.17+320841.9',13 07 44.24,+32 08 41.9,6.0,6.0,,,0.0,D,,b'',./Images/QuasarCandidate_3195.jpg,2.5315621599020233e-08
b'SDSS J130211.10+340422.3',13 02 11.101,+34 04 22.25,7.0,7.0,53.0,47.0,0.0,C,O,b'2012ApJS..203...21A',./Images/QuasarCandidate_3196.jpg,0.0038306796923279762
b'2MASS J13034418+3139522',13 03 44.19,+31 39 52.3,6.0,6.0,360.0,340.0,97.0,B,I,b'2003yCat.2246....0C',./Images/QuasarCandidate_3197.jpg,1.0877526435137952e-08
b'OMHR J130843.04+314437.0',13 08 43.11,+31 44 37.0,6.0,6.0,,,0.0,D,,b'',./Images/QuasarCandidate_3198.jpg,4.213461801683138e-10
b'OMHR J125257.44+320910.2',12 52 57.51,+32 09 10.2,6.0,6.0,,,0.0,D,,b'',./Images/QuasarCandidate_3199.jpg,1.4521379975221405e-12
b'USNO-A2.0 1200-07008775',13 04 55.152,+34 00 50.65,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3200.jpg,1.9578163688773603e-14
b'OMHR 113655',13 02 31.165,+31 43 00.15,7.0,7.0,62.0,52.0,90.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_3201.jpg,0.9627258777618408
b'LP  321-181',12 52 16.92,+31 59 17.0,6.0,6.0,90.0,70.0,90.0,B,I,b'2003yCat.2246....0C',./Images/QuasarCandidate_3202.jpg,7.298167618769986e-26
b'OMHR J131113.17+320242.7',13 11 13.24,+32 02 42.7,6.0,6.0,,,0.0,D,,b'',./Images/QuasarCandidate_3203.jpg,3.2824987172830333e-10
b'OMHR J130655.91+314515.8',13 06 55.98,+31 45 15.8,6.0,6.0,,,0.0,D,,b'',./Images/QuasarCandidate_3204.jpg,6.784440630819288e-13
b'[VV2010] J130906.7+315800',13 09 06.692,+31 58 00.18,7.0,7.0,12.0,12.0,90.0,C,O,b'2011yCat.2306....0A',./Images/QuasarCandidate_3205.jpg,0.9175070524215698
b'GALEX 2688026696966211896',13 08 04.930,+32 32 36.28,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3206.jpg,0.009906086139380932
b'USNO-A2.0 1200-07019339',13 07 50.426,+33 02 03.88,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3207.jpg,1.1965489932208584e-07
b'USNO-A2.0 1200-07007958',13 04 40.397,+33 44 01.61,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3208.jpg,0.01577642187476158
b'LEDA 3096195',12 52 27.881,+31 42 47.07,7.0,7.0,53.0,53.0,90.0,C,O,b'2009ApJS..182..543A',./Images/QuasarCandidate_3209.jpg,0.9669837355613708
b'2MASS J13031341+3155329',13 03 13.418,+31 55 32.92,7.0,7.0,220.0,190.0,0.0,B,I,b'2003yCat.2246....0C',./Images/QuasarCandidate_3210.jpg,0.20823343098163605
b'OMHR J130812.64+320351.7',13 08 12.71,+32 03 51.7,6.0,6.0,,,0.0,D,,b'',./Images/QuasarCandidate_3211.jpg,1.177034050670045e-06
b'OMHR J125506.86+313003.3',12 55 06.93,+31 30 03.1,6.0,6.0,1250.0,1250.0,90.0,D,,b'1991A&AS...87..389B',./Images/QuasarCandidate_3212.jpg,3.94434778172581e-08
b'OMHR J130458.73+314327.4',13 04 58.80,+31 43 27.4,6.0,6.0,,,0.0,D,,b'',./Images/QuasarCandidate_3213.jpg,0.0
b'OMHR J125233.83+314019.3',12 52 33.99,+31 40 18.6,6.0,6.0,1250.0,1250.0,90.0,D,,b'1991A&AS...87..389B',./Images/QuasarCandidate_3214.jpg,1.3054132427803289e-11
b'[VV2000] J130433.5+320635',13 04 33.4403,+32 06 35.832,8.0,8.0,85.5999984741211,59.29999923706055,0.0,B,,b'2009A&A...505..385A',./Images/QuasarCandidate_3215.jpg,0.13557791709899902
b'USNO-A2.0 1275-08147796',12 50 24.130,+40 09 35.82,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3216.jpg,1.2095140846213326e-05
b'USNO-A2.0 1275-08176034',13 00 17.933,+40 18 07.78,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3217.jpg,9.201295725347336e-09
b'USNO-A2.0 1275-08190226',13 05 13.738,+39 53 30.44,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3218.jpg,4.0693469427477424e-11
b'USNO-A2.0 1275-08210733',13 12 11.561,+39 58 44.33,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3219.jpg,3.438322196402943e-11
b'USNO-A2.0 1275-08210251',13 12 01.985,+40 13 08.87,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3220.jpg,0.16174183785915375
b'USNO-A2.0 1275-08207205',13 11 03.084,+40 01 56.14,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3221.jpg,0.8599256277084351
b'6C 124838+390127',12 51 02.6666,+38 45 07.348,9.0,9.0,0.5099999904632568,0.41999998688697815,0.0,B,R,b'2011AJ....142...89P',./Images/QuasarCandidate_3222.jpg,0.9729868173599243
b'SDSS J130706.48+400353.2',13 07 06.483,+40 03 53.21,7.0,7.0,38.0,33.0,0.0,C,O,b'2012ApJS..203...21A',./Images/QuasarCandidate_3223.jpg,0.006996075622737408
b'6C 130102+391910',13 03 21.4,+39 03 07,5.0,5.0,1000.0,1000.0,90.0,C,R,b'1997ApJ...475..479W',./Images/QuasarCandidate_3224.jpg,0.0006827260367572308
b'FIRST J130840.1+402127',13 08 40.176,+40 21 27.29,7.0,7.0,96.0,77.0,0.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_3225.jpg,0.0029399204067885876
b'[VV2000] J130613.3+391526',13 06 13.2915,+39 15 26.689,8.0,8.0,,,0.0,B,O,b'2009A&A...505..385A',./Images/QuasarCandidate_3226.jpg,0.08213198184967041
b'2MASX J12515158+3805406',12 51 51.588,+38 05 40.62,7.0,7.0,,,0.0,B,I,b'2006AJ....131.1163S',./Images/QuasarCandidate_3227.jpg,0.0001131186872953549
b'USNO-A2.0 1275-08139378',12 47 01.121,+40 00 01.08,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3228.jpg,1.1163116695035879e-17
b'USNO-A2.0 1275-08194749',13 06 46.838,+40 16 25.90,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3229.jpg,1.7706961230601337e-08
b'USNO-A2.0 1275-08192563',13 06 00.528,+40 01 12.43,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3230.jpg,6.692601800750708e-06
b'USNO-A2.0 1275-08206662',13 10 51.626,+40 09 11.05,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3231.jpg,4.83549165153363e-08
b'USNO-A2.0 1275-08180624',13 01 53.201,+40 12 06.80,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3232.jpg,5.047227347176886e-08
b'USNO-A2.0 1275-08180711',13 01 55.042,+39 41 09.35,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3233.jpg,5.768925892546406e-10
b'USNO-A2.0 1275-08192572',13 06 00.660,+39 42 59.04,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3234.jpg,1.5734108460563334e-10
b'QSO B1309+378',13 11 31.9924,+37 34 08.133,8.0,8.0,,,0.0,B,O,b'2009A&A...505..385A',./Images/QuasarCandidate_3235.jpg,0.7159202098846436
b'2MASSI J1256020+385230',12 56 02.0615,+38 52 30.623,8.0,8.0,,,0.0,B,O,b'2009A&A...505..385A',./Images/QuasarCandidate_3236.jpg,0.9540249705314636
b'SDSS J125154.02+374102.3',12 51 54.023,+37 41 02.31,7.0,7.0,33.0,33.0,0.0,C,O,b'2012ApJS..203...21A',./Images/QuasarCandidate_3237.jpg,0.009619723074138165
b'SDSS J130723.52+391852.8',13 07 23.524,+39 18 52.79,7.0,7.0,22.0,22.0,0.0,C,O,b'2012ApJS..203...21A',./Images/QuasarCandidate_3238.jpg,0.0455767996609211
b'FIRST J130551.6+394132',13 05 51.624,+39 41 32.88,7.0,7.0,61.0,51.0,0.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_3239.jpg,0.006820381619036198
b'6C 125825+393450',13 00 43.30,+39 18 57.9,6.0,6.0,600.0,600.0,90.0,D,,b'1998AJ....115.1693C',./Images/QuasarCandidate_3240.jpg,0.0003964336356148124
b'2MASS J12572256+3937258',12 57 22.56,+39 37 25.9,6.0,6.0,90.0,80.0,90.0,B,I,b'2003yCat.2246....0C',./Images/QuasarCandidate_3241.jpg,9.633307627154863e-07
b'6C 124541+393842',12 48 03.61,+39 22 08.6,6.0,6.0,140.0,120.0,1.0,B,I,b'2003yCat.2246....0C',./Images/QuasarCandidate_3242.jpg,0.8133725523948669
b'USNO-A2.0 1275-08158626',12 54 05.966,+40 13 31.30,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3243.jpg,1.1551183187047398e-12
b'USNO-A2.0 1275-08148491',12 50 39.581,+40 22 12.00,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3244.jpg,0.002153475536033511
b'USNO-A2.0 1275-08207074',13 11 00.516,+39 31 27.91,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3245.jpg,3.970684048226758e-08
b'USNO-A2.0 1275-08213096',13 12 59.028,+40 10 25.61,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3246.jpg,2.5477724193478934e-05
b'GALEX 2686865621277216104',13 02 57.187,+40 23 57.76,7.0,7.0,,,0.0,C,O,b'2014A&A...563A..54P',./Images/QuasarCandidate_3247.jpg,0.7814784049987793
b'USNO-A2.0 1275-08149506',12 51 00.624,+43 31 15.82,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3248.jpg,5.619762646347226e-07
b'USNO-A2.0 1275-08162337',12 55 29.731,+43 58 32.12,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3249.jpg,8.433497896476183e-06
b'SDSS J125106.11+440303.0',12 51 06.119,+44 03 03.10,7.0,7.0,,,0.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_3250.jpg,0.025503268465399742
b'USNO-A2.0 1350-08227035',13 09 08.294,+46 24 34.96,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3251.jpg,5.137137486599386e-05
b'USNO-A2.0 1350-08167508',12 47 58.025,+45 08 21.26,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3252.jpg,1.767103477434695e-11
b'USNO-A2.0 1350-08215676',13 05 16.596,+45 32 37.54,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3253.jpg,6.158561154734343e-05
b'USNO-A2.0 1275-08172730',12 59 09.103,+44 56 56.26,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3254.jpg,1.9024285791147122e-07
b'USNO-A2.0 1350-08227777',13 09 22.970,+46 15 50.29,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3255.jpg,1.0659839972504415e-05
b'USNO-A2.0 1350-08210060',13 03 21.571,+45 22 00.91,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3256.jpg,0.0006233853055164218
b'USNO-A2.0 1350-08204070',13 01 16.457,+46 24 07.13,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3257.jpg,0.15792252123355865
b'NVSS J124702+455255',12 47 02.001,+45 52 54.83,7.0,7.0,204.0,77.0,0.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_3258.jpg,0.0013503669761121273
b'USNO-A2.0 1350-08229344',13 09 54.062,+46 13 06.89,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3259.jpg,1.961382440640591e-05
b'USNO-A2.0 1350-08208525',13 02 49.457,+45 03 33.41,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3260.jpg,1.1977858775935601e-06
b'USNO-A2.0 1275-08215165',13 13 41.369,+44 49 34.14,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3261.jpg,1.294996394562986e-07
b'USNO-A2.0 1275-08175823',13 00 13.562,+43 49 05.38,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3262.jpg,3.486856030576746e-07
b'USNO-A2.0 1275-08192797',13 06 05.611,+44 43 37.02,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3263.jpg,1.5138785158796964e-07
b'GALEX 2686267486951706685',13 12 23.040,+45 40 23.37,7.0,7.0,3000.0,113.0,90.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_3264.jpg,8.720468940737192e-06
b'USNO-A2.0 1350-08178237',12 51 54.984,+46 18 00.18,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3265.jpg,0.8798992037773132
b'USNO-A2.0 1275-08171674',12 58 47.642,+44 28 02.64,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3266.jpg,0.0001724180910969153
b'USNO-A2.0 1275-08173183',12 59 18.682,+44 20 12.84,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3267.jpg,0.21771912276744843
b'USNO-A2.0 1350-08171493',12 49 30.118,+46 18 56.34,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3268.jpg,0.8663276433944702
b'USNO-A2.0 1275-08145841',12 49 38.945,+44 28 50.09,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3269.jpg,0.9732508659362793
b'USNO-A2.0 1275-08211830',13 12 33.362,+43 59 14.50,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3270.jpg,0.14159497618675232
b'USNO-A2.0 1350-08184124',12 53 59.210,+45 39 56.02,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3271.jpg,1.1423480911210149e-10
b'USNO-A2.0 1275-08149368',12 50 57.934,+44 40 03.40,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3272.jpg,0.680706262588501
b'USNO-A2.0 1275-08175191',12 59 59.815,+43 52 51.82,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3273.jpg,4.711111159849679e-06
b'USNO-A2.0 1275-08190930',13 05 28.397,+44 31 05.99,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3274.jpg,0.0038741487078368664
b'USNO-A2.0 1350-08187502',12 55 14.244,+45 21 11.41,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3275.jpg,0.4148535430431366
b'USNO-A2.0 1275-08190585',13 05 21.098,+43 31 00.70,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3276.jpg,2.3395323296426795e-06
b'USNO-A2.0 1350-08174627',12 50 39.072,+45 43 49.30,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3277.jpg,0.9826237559318542
b'USNO-A2.0 1275-08172600',12 59 06.487,+44 50 12.77,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3278.jpg,4.970195277564926e-07
b'USNO-A2.0 1350-08194215',12 57 41.902,+45 54 51.77,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3279.jpg,9.402766409039032e-06
b'USNO-A2.0 1275-08147189',12 50 10.325,+44 50 03.30,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3280.jpg,0.7179136872291565
b'USNO-A2.0 1350-08229759',13 10 02.460,+45 52 11.78,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3281.jpg,0.0006601507193408906
b'USNO-A2.0 1350-08222243',13 07 27.206,+45 36 35.10,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3282.jpg,8.072984769569302e-07
b'USNO-A2.0 1275-08184266',13 03 10.949,+44 18 12.31,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3283.jpg,0.00022058215108700097
b'USNO-A2.0 1275-08195215',13 06 57.646,+44 57 47.84,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3284.jpg,1.3022470213286397e-08
b'USNO-A2.0 1350-08228048',13 09 28.666,+45 35 03.91,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3285.jpg,3.2041219810707844e-07
b'USNO-A2.0 1275-08149080',12 50 51.994,+44 29 10.93,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3286.jpg,4.1501575938872326e-13
b'USNO-A2.0 1275-08194839',13 06 48.655,+44 52 07.79,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3287.jpg,3.68882501788903e-05
b'USNO-A2.0 1350-08173877',12 50 23.520,+45 44 30.73,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_3288.jpg,0.9773815870285034
